Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
689,6.890,7.458,0.139,159.935,
690,6.900,7.465,0.139,159.935,
691,6.910,7.471,0.139,159.935,
692,6.920,7.477,0.137,159.936,
693,6.930,7.485,0.133,159.937,
694,6.940,7.496,0.130,159.938,
695,6.950,7.509,0.127,159.938,
696,6.960,7.522,0.124,159.938,
697,6.970,7.537,0.118,159.938,
698,6.980,7.548,0.113,159.939,
699,6.990,7.553,0.107,159.940,
700,7.000,7.552,0.105,159.941,
701,7.010,7.545,0.106,159.942,
702,7.020,7.537,0.105,159.943,
703,7.030,7.531,0.103,159.943,
704,7.040,7.530,0.103,159.943,
705,7.050,7.528,0.103,159.944,
706,7.060,7.523,0.102,159.945,
707,7.070,7.512,0.104,159.945,
708,7.080,7.494,0.110,159.944,
709,7.090,7.469,0.118,159.943,
710,7.100,7.447,0.128,159.942,
711,7.110,7.431,0.138,159.941,
712,7.120,7.421,0.148,159.941,
713,7.130,7.417,0.155,159.941,
714,7.140,7.419,0.161,159.941,
715,7.150,7.426,0.163,159.941,
716,7.160,7.440,0.162,159.941,
717,7.170,7.455,0.158,159.942,
718,7.180,7.471,0.153,159.943,
719,7.190,7.491,0.148,159.942,
720,7.200,7.511,0.143,159.943,
721,7.210,7.533,0.138,159.943,
722,7.220,7.554,0.134,159.943,
